n_tokens_title,n_tokens_content,num_hrefs,num_imgs,num_videos,num_keywords,data_channel_is_lifestyle,data_channel_is_entertainment,data_channel_is_bus,data_channel_is_socmed,data_channel_is_tech,data_channel_is_world,self_reference_min_shares,self_reference_max_shares,self_reference_avg_sharess,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,abs_title_subjectivity,abs_title_sentiment_polarity,shares
10,343,14,9,0,8,0,0,0,0,0,0,3000,3000,3000,0.674169191919,0.36102020202,0.0903790087464,0.0174927113703,0.2,0,4900
14,467,31,1,1,6,0,0,0,0,0,0,1800,4500,3150,0.462599206349,0.382493954613,0.0406852248394,0.00428265524625,0.0416666666667,0.291666666667,966
10,373,7,2,0,9,0,0,0,0,1,0,10100,10100,10100,0.486818181818,0.139128787879,0.0482573726542,0.0134048257373,0.0785714285714,0.207142857143,593
8,194,14,13,0,6,0,0,0,0,0,0,3200,3200,3200,0.346568627451,0.158333333333,0.0309278350515,0.020618556701,0.15,0.35,2400
8,0,0,10,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0,982
11,490,12,10,0,8,1,0,0,0,0,0,3100,3100,3100,0.435440340909,0.130137310606,0.0367346938776,0.0122448979592,0.5,0.25,859
9,453,28,25,0,8,0,0,0,0,0,0,3400,3400,3400,0.502149076977,-0.168152211773,0.0154525386313,0.037527593819,0.2,0.5,1300
13,335,14,1,0,10,0,0,1,0,0,0,9200,9200,9200,0.346296296296,0.165277777778,0.0328358208955,0.00597014925373,0.5,0,2600
13,293,7,0,0,10,0,0,0,0,1,0,3100,3100,3100,0.489912280702,0.149122807018,0.0273037542662,0.0170648464164,0.5,0,753
13,197,3,0,2,6,0,0,1,0,0,0,3000,3000,3000,0.508601319316,0.139502164502,0.0659898477157,0.0152284263959,0,0.3,1400
11,200,19,16,1,10,0,0,0,0,0,0,2700,4100,3400,0.658148148148,0.0313888888889,0.035,0.03,0.5,0.5,1100
8,671,11,1,0,4,0,0,1,0,0,0,1300,5600,3450,0.426543734044,0.120487012987,0.0596125186289,0.0178837555887,0.45,0,1300
11,862,4,10,1,8,0,0,0,0,0,0,3400,3400,3400,0.407617305534,0.109414832852,0.0429234338747,0.0220417633411,0.116666666667,0.0416666666667,9000
11,1313,5,29,2,10,0,0,0,0,1,0,1700,4700,3475,0.436492265045,0.0939510051352,0.041127189642,0.028941355674,0.5,0,4500
7,173,4,1,0,5,0,0,1,0,0,0,2400,2400,2400,0.342171717172,0.00126262626263,0.0231213872832,0.0231213872832,0.5,0,1200
12,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.6,5400
9,331,3,0,0,9,0,0,0,0,0,1,776,2700,1925.33333333,0.387345679012,0.0802469135802,0.0271903323263,0.0151057401813,0.1,0.2,1300
11,877,32,3,1,8,0,0,1,0,0,0,2300,15200,5775,0.361462111462,0.122483034983,0.0513112884835,0.0102622576967,0.5,0,3800
14,303,7,1,2,7,0,0,0,0,1,0,52900,52900,52900,0.446875,0.2421875,0.03300330033,0,0,0.5,29700
7,792,6,1,0,7,0,0,0,0,1,0,0,0,0,0.466986496091,0.146588486141,0.0479797979798,0.0126262626263,0.5,0,1200
13,326,6,1,0,8,0,0,0,0,0,1,105,4300,1510.25,0.461904761905,-0.022380952381,0.0184049079755,0.021472392638,0.5,0,1300
13,397,9,1,0,8,0,0,0,0,1,0,1400,2300,1766.66666667,0.353561282468,0.0794389204545,0.0403022670025,0.0226700251889,0.1,0.4,1100
8,678,22,10,0,10,0,0,0,0,0,0,11200,11200,11200,0.508433559194,0.0895595708639,0.0324483775811,0.0191740412979,0.4,0.6,1900
12,571,16,1,0,5,0,0,0,1,0,0,5400,5400,5400,0.479953758363,0.240044929818,0.0402802101576,0.00875656742557,0.025,0.0875,4100
10,356,5,1,0,7,0,0,1,0,0,0,4800,4800,4800,0.436473429952,0.101086956522,0.0308988764045,0.0140449438202,0.5,0,1100
11,317,2,1,0,9,0,0,0,0,1,0,7600,7600,7600,0.410238095238,0.190952380952,0.0662460567823,0.00946372239748,0.166666666667,0.25,3100
7,846,11,1,6,8,0,0,0,1,0,0,15000,15000,15000,0.579989281552,0.190669905904,0.0602836879433,0.016548463357,0.5,0.5,1300
7,524,3,21,0,10,0,0,0,0,0,0,10600,10600,10600,0.39423030673,0.0742464942465,0.0286259541985,0.0209923664122,0.5,0,4000
9,272,21,18,0,9,0,0,0,0,0,0,1600,1600,1600,0.57306763285,0.161533816425,0.0367647058824,0.0257352941176,0,0.1875,4000
13,657,16,0,1,9,0,1,0,0,0,0,3300,3300,3300,0.450287356322,0.154597701149,0.0258751902588,0.0076103500761,0.5,0,1100
12,291,5,2,0,8,0,0,0,0,1,0,1800,5600,3700,0.535700757576,0.191856060606,0.0343642611684,0.00343642611684,0.4,0.6,1000
8,323,8,1,0,8,0,0,0,0,1,0,1900,1900,1900,0.358647319758,0.0706556303779,0.0495356037152,0.0278637770898,0.166666666667,0.25,2700
12,0,0,15,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0454545454545,0.136363636364,994
12,225,3,0,2,9,0,0,0,0,0,0,731,1500,1115.5,0.534851621808,0.175534851622,0.0622222222222,0.0222222222222,0,0.3,1100
9,472,13,1,5,7,0,0,0,0,0,0,0,0,0,0.455972855973,0.0864733239733,0.0381355932203,0.0233050847458,0.25,0.375,2000
10,86,4,0,2,10,0,0,0,0,0,0,1100,1100,1100,0.484523809524,-0.0482142857143,0.0232558139535,0.046511627907,0.5,0,818
11,806,15,1,3,5,0,0,0,0,0,1,853,853,853,0.432785714286,-0.0104603174603,0.0186104218362,0.0186104218362,0.5,0,676
9,789,7,1,0,4,0,0,0,0,1,0,1800,14900,6380,0.551085343228,0.0873307050093,0.0595690747782,0.02154626109,0.25,0,1900
8,1296,12,0,11,9,0,1,0,0,0,0,2200,2200,2200,0.475186268183,0.141203001622,0.0717592592593,0.037037037037,0,0.5,3000
13,181,4,0,0,8,0,0,0,0,0,1,1400,54600,28000,0.632467532468,-0.183116883117,0.0165745856354,0.0386740331492,0.5,0.6,1300
13,259,4,1,0,10,1,0,0,0,0,0,0,0,0,0.447888888889,0.230111111111,0.0579150579151,0.015444015444,0.5,0,1500
12,420,5,2,0,9,0,0,0,0,1,0,4600,4600,4600,0.453632154882,0.072028469216,0.0714285714286,0.0333333333333,0.5,0,831
13,312,11,2,1,8,0,0,0,0,1,0,952,9900,5013,0.39132231405,0.165805785124,0.0416666666667,0.00320512820513,0.0454545454545,0.136363636364,1200
13,193,4,12,0,10,0,0,0,0,0,0,11400,11400,11400,0.7,0.25,0.0466321243523,0.0103626943005,0.5,0,143100
14,254,6,2,0,7,0,0,0,0,0,1,725,725,725,0.45,0.07,0.011811023622,0.0196850393701,0.5,0,992
10,284,7,1,1,6,0,0,0,0,1,0,2100,7600,4475,0.499978354978,0.132564935065,0.0528169014085,0.0176056338028,0.4,0.2,1600
13,333,14,0,1,7,0,0,0,0,0,1,1700,1700,1700,0.461507936508,0.263492063492,0.036036036036,0.00600600600601,0.5,0,3800
6,339,19,16,0,6,0,0,0,0,0,0,1700,1700,1700,0.599112426036,0.151388888889,0.0501474926254,0.0206489675516,0.5,0.5,2700
9,927,5,21,0,6,0,0,0,0,1,0,2400,306100,103966.666667,0.387113247503,0.129033376436,0.0377562028047,0.0161812297735,0.5,0,1800
15,372,4,0,1,8,0,0,0,1,0,0,0,0,0,0.522032828283,0.227398989899,0.0510752688172,0.00806451612903,0.5,0,25100
10,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,3200
9,1541,57,1,0,10,0,0,0,1,0,0,904,14300,3280.93617021,0.418925945378,0.178020276292,0.0635950681376,0.0110317975341,0.5,0,3600
8,2563,29,2,1,7,0,0,0,1,0,0,42,9200,2726.66666667,0.453203053618,0.104210437185,0.0487709715178,0.0202887241514,0.5,1,924
8,800,3,29,1,7,0,1,0,0,0,0,8100,14300,11200,0.289011325375,0.0748316498316,0.0175,0.0075,0.5,0,1400
16,890,4,1,0,6,0,0,0,0,0,1,1000,1000,1000,0.410058489658,0.0729949013949,0.0325842696629,0.0213483146067,0.333333333333,0.125,1500
10,214,6,0,0,5,0,0,0,0,0,1,1200,1200,1200,0.305357142857,0.0255952380952,0.018691588785,0.0280373831776,0.5,0,936
9,190,4,1,0,7,0,0,0,0,1,0,1500,1500,1500,0.427179962894,-0.0562847866419,0.0105263157895,0.0105263157895,0.5,0,1400
11,339,7,1,0,5,0,0,1,0,0,0,2000,6500,4250,0.392712609971,0.129657869013,0.0442477876106,0.0117994100295,0.2,0.1,820
10,593,5,2,2,6,0,0,0,0,0,1,917,917,917,0.431007751938,0.0359080841639,0.0286677908938,0.0151770657673,0.5,0,931
12,554,36,28,1,6,0,1,0,0,0,0,519,17100,4508,0.492684498042,0.0683892496392,0.0415162454874,0.0252707581227,0.0560606060606,0.0151515151515,2800
7,168,15,10,0,7,0,0,0,0,0,0,8500,8500,8500,0.634722222222,0.0319444444444,0.0178571428571,0.0238095238095,0.5,0,1100
13,1374,8,3,0,7,0,0,0,0,0,1,2100,9500,4950,0.40409506957,0.0162155443907,0.037845705968,0.0262008733624,0.5,0,2100
8,0,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.125,797
7,417,20,11,0,10,0,1,0,0,0,0,4200,10500,7350,0.446148484848,0.252337878788,0.0671462829736,0.031175059952,0.5,0.5,1300
10,158,2,1,0,4,0,0,1,0,0,0,0,0,0,0.452916666667,0.205416666667,0.0316455696203,0.00632911392405,0.5,0,733
9,289,28,12,1,10,0,1,0,0,0,0,2400,2400,2400,0.564747474747,0.139417169744,0.0311418685121,0.0173010380623,0.5,0,946
11,262,3,1,0,5,0,1,0,0,0,0,1300,1300,1300,0.473796791444,0.00625668449198,0.0267175572519,0.0152671755725,0.0454545454545,0.136363636364,1100
17,562,19,0,2,10,0,1,0,0,0,0,1100,3600,1800,0.521299372462,0.181860968489,0.0533807829181,0.00889679715302,0.433333333333,0.0333333333333,10400
9,1071,25,3,0,4,0,0,0,0,0,1,2700,2700,2700,0.406161616162,0.0466077441077,0.0401493930906,0.0224089635854,0.5,0,1100
12,135,2,0,2,10,0,0,0,0,0,0,5600,5600,5600,0.518062982769,0.0463012477718,0.0666666666667,0.037037037037,0.0560606060606,0.0151515151515,4400
9,898,5,2,1,6,0,0,0,0,0,1,1300,5100,3460,0.467573273721,0.158075130698,0.0356347438753,0.0144766146993,0,0.5,1300
10,245,5,1,0,4,0,0,1,0,0,0,857,1900,1378.5,0.580871212121,0.252386363636,0.0244897959184,0.00408163265306,0.4,0.6,1700
12,959,6,7,0,10,0,0,0,0,1,0,1800,1800,1800,0.487385022385,0.161781644282,0.0677789363921,0.036496350365,0.0833333333333,0.241666666667,973
8,1648,8,1,1,9,0,0,0,0,1,0,2700,663600,229000,0.510086873099,0.0179236912156,0.0376213592233,0.0285194174757,0.5,0,9200
10,1430,93,83,1,8,0,0,0,0,0,0,1100,43100,8550,0.522140316948,0.206186591187,0.0363636363636,0.0125874125874,0.5,0,3400
8,211,12,1,0,10,1,0,0,0,0,0,3100,16700,8800,0.388045634921,-0.134027777778,0.0189573459716,0.00947867298578,0.5,0,761
9,283,8,1,0,8,0,0,0,0,0,1,905,56000,15301.25,0.439015151515,0.0704545454545,0.0141342756184,0.0141342756184,0.5,0,602
8,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0454545454545,0.136363636364,8400
7,586,17,17,0,7,0,1,0,0,0,0,519,4200,2839.66666667,0.454781450872,0.277483471074,0.0597269624573,0.0221843003413,0,0.3,1200
11,325,4,1,0,10,0,0,0,0,1,0,0,0,0,0.594230769231,0.136217948718,0.0369230769231,0.0276923076923,0.1,0.2,2600
8,401,13,1,0,6,0,0,0,0,1,0,0,0,0,0.489897546898,0.168708152958,0.0448877805486,0.00997506234414,0.166666666667,0.25,33900
10,1312,48,1,0,8,0,1,0,0,0,0,0,0,0,0.442454753101,0.106087258048,0.0541158536585,0.0175304878049,0.5,0,1100
10,157,4,0,1,5,0,0,0,0,1,0,1200,6300,2966.66666667,0.464912280702,0.0899122807018,0.0382165605096,0.0509554140127,0,0.15,2200
10,533,12,1,0,9,0,0,0,0,0,1,0,0,0,0.342833742834,0.0355753480753,0.0243902439024,0.0168855534709,0.5,0,1100
9,377,8,1,0,10,0,0,0,0,1,0,732,4400,2877.33333333,0.46228106185,0.135532977559,0.0397877984085,0.0238726790451,0.5,0,718
9,394,8,1,0,6,0,0,0,0,0,1,0,0,0,0.445993720994,0.0724542724543,0.0507614213198,0.0203045685279,0.433333333333,0,768
8,2167,36,35,0,10,0,0,0,0,1,0,474,7800,2315.36363636,0.435506424792,0.143628676218,0.0419935394555,0.0129210890632,0.3,0,983
10,595,4,31,1,9,0,1,0,0,0,0,546,1300,923,0.581536056536,0.0194358881859,0.0336134453782,0.0235294117647,0.0833333333333,0.236111111111,906
7,1563,27,13,0,9,0,0,0,0,1,0,2400,3900,3150,0.519852264138,0.185025596097,0.0371081253999,0.0102367242482,0.5,0,2300
7,213,5,1,0,5,0,0,0,0,1,0,6800,6800,6800,0.495629370629,0.170804195804,0.0469483568075,0.0093896713615,0.5,0,2100
12,252,3,1,0,6,0,0,0,1,0,0,2000,2000,2000,0.372657450077,0.0800499231951,0.0634920634921,0.047619047619,0.166666666667,0.333333333333,2100
11,678,7,1,0,6,0,0,0,0,1,0,933,1300,1116.5,0.427262547348,0.112701941288,0.0560471976401,0.0147492625369,0.466666666667,0.0166666666667,2900
10,291,24,17,0,5,0,0,0,0,0,0,2900,9500,5300,0.521428571429,0.232142857143,0.0137457044674,0.00687285223368,0.5,0.5,2100
12,842,7,3,0,7,0,0,0,0,0,1,929,3600,1976.33333333,0.385169224715,0.114557260921,0.0368171021378,0.0083135391924,0.5,0,829
7,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,0,1200
8,914,4,3,0,9,0,0,0,0,0,1,835,3700,2267.5,0.510990412601,0.158336940837,0.0492341356674,0.0142231947484,0.5,1,2600
10,1135,12,1,1,10,0,1,0,0,0,0,707,1200,953.5,0.530936712541,0.0761362021064,0.0651982378855,0.0387665198238,0.217857142857,0.107142857143,862
9,337,6,1,0,6,1,0,0,0,0,0,3500,12400,7950,0.520379818594,0.0401875901876,0.0385756676558,0.0237388724036,0.5,0,1900
9,2193,34,1,0,8,0,0,0,1,0,0,672,95900,11678,0.405050729625,0.104790764791,0.0446876424989,0.0186958504332,0.166666666667,0.0166666666667,3700
12,258,4,1,0,6,0,0,0,0,0,1,1500,1500,1500,0.425877192982,0.101315789474,0.0387596899225,0.0116279069767,0.5,0,1200
8,219,3,2,0,9,0,0,0,0,1,0,4000,17200,8600,0.357400932401,-0.000407925407925,0.0182648401826,0.0182648401826,0.5,0,1500
12,262,3,1,1,7,0,0,0,0,0,1,1200,3000,2100,0.334882154882,0.0164646464646,0.0229007633588,0.0152671755725,0.5,0,2400
13,251,6,1,0,9,0,0,0,0,1,0,2000,7600,4533.33333333,0.457638888889,0.253472222222,0.0318725099602,0.0119521912351,0.0714285714286,0.214285714286,377
7,248,21,20,0,10,0,0,0,0,0,0,10300,10300,10300,0.601831501832,0.0947344322344,0.0322580645161,0.0241935483871,0.5,0.1,3900
11,266,9,2,0,7,0,0,0,0,1,0,1600,2400,2000,0.453282828283,0.170707070707,0.0187969924812,0.00751879699248,0.0357142857143,0.285714285714,1600
7,253,19,14,0,7,0,0,0,0,0,0,1900,1900,1900,0.483333333333,0.0994791666667,0.0237154150198,0.0237154150198,0.5,0,2200
10,416,4,1,0,4,0,1,0,0,0,0,479,479,479,0.437744439469,0.0781534557397,0.03125,0.0168269230769,0.433333333333,0,2900
10,302,6,1,1,6,0,0,0,0,0,1,1200,1200,1200,0.4,-0.0240740740741,0.0132450331126,0.00993377483444,0.5,0,406
9,309,18,19,1,7,0,0,0,0,0,0,924,924,924,0.482332251082,0.20765767797,0.0647249190939,0.0194174757282,0.25,0.375,852
11,384,19,16,1,8,0,0,0,0,0,0,1400,9900,5650,0.461947278912,0.0987457482993,0.0390625,0.015625,0.133333333333,0.116666666667,1100
12,388,34,20,0,5,0,0,0,0,0,0,5100,53100,29100,0.446489742142,0.0822675512893,0.0283505154639,0.0231958762887,0.5,0,21800
8,697,12,1,0,9,0,0,0,0,1,0,1300,4200,2371.42857143,0.492345610119,0.0462425595238,0.0502152080344,0.0229555236729,0.35,0.45,1200
12,716,7,2,0,6,1,0,0,0,0,0,1500,1500,1500,0.475296717172,0.0296654040404,0.0223463687151,0.0209497206704,0,0.4,4800
9,230,7,1,1,7,0,0,0,0,0,1,0,0,0,0.415773809524,0.113839285714,0.00869565217391,0.00869565217391,0.5,0,450
7,252,9,1,0,7,0,0,0,1,0,0,1000,1000,1000,0.438095238095,0.178571428571,0.0436507936508,0.00396825396825,0,0.5,1400
13,612,52,26,0,6,0,0,1,0,0,0,1100,1100,1100,0.560185185185,0.24203493266,0.0408496732026,0.00980392156863,0.25,0.3,2500
9,364,10,1,0,6,0,0,1,0,0,0,0,0,0,0.53336038961,0.134591450216,0.0384615384615,0.0192307692308,0.0227272727273,0.0994318181818,3800
9,864,18,1,0,6,1,0,0,0,0,0,2500,2500,2500,0.554925303455,0.19329004329,0.0324074074074,0.00925925925926,0.25,0.3,1300
9,1963,1,1,0,7,0,1,0,0,0,0,733,733,733,0.470018001079,0.081383186118,0.0524707080998,0.0407539480387,0.5,0,870
12,0,0,4,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0.133333333333,0.2,1100
10,802,4,1,0,5,0,1,0,0,0,0,975,3400,2187.5,0.399605398407,0.0436468402222,0.0399002493766,0.0261845386534,0.5,0.5,668
13,482,3,15,0,10,0,1,0,0,0,0,61600,61600,61600,0.352272727273,0.083849862259,0.0165975103734,0.00829875518672,0.4,0.6,1500
13,1248,11,36,8,6,0,1,0,0,0,0,625,625,625,0.515635003566,0.202502031812,0.0408653846154,0.0136217948718,0.5,0,2000
10,143,7,1,0,5,0,0,1,0,0,0,671,7700,3523.66666667,0.442525252525,0.203535353535,0.048951048951,0.027972027972,0.5,0,682
6,950,23,1,0,9,0,0,1,0,0,0,0,0,0,0.494045031056,0.123955039526,0.0515789473684,0.0273684210526,0.1,0.5,1300
16,1048,4,2,0,7,0,1,0,0,0,0,924,924,924,0.581201064448,-0.0209281122917,0.0229007633588,0.0248091603053,0.1,0.5,713
12,1498,7,7,4,7,0,0,0,0,0,1,6000,6000,6000,0.451565822047,0.051745667686,0.0320427236315,0.0280373831776,0.5,0,1400
10,367,2,1,0,6,0,0,0,0,0,1,2900,2900,2900,0.41224340176,0.151979472141,0.0299727520436,0.00544959128065,0.5,0,1200
14,165,3,0,1,7,0,0,1,0,0,0,1000,28500,10766.6666667,0.535119047619,0.235119047619,0.0484848484848,0.0121212121212,0.5,0,15100
7,799,13,5,1,10,0,0,0,0,0,1,491,29900,11597,0.383732670283,0.027034358047,0.0312891113892,0.0312891113892,0,0.0625,10500
9,718,29,25,0,9,0,0,0,0,0,0,4200,4200,4200,0.411411273911,0.241622574956,0.0389972144847,0.0041782729805,0.166666666667,0.333333333333,3100
10,838,7,1,0,9,0,0,0,0,0,1,0,0,0,0.430357142857,0.0136409445933,0.0322195704057,0.0262529832936,0.11,0.455,852
12,1113,34,1,2,9,0,0,0,0,0,1,627,1200,913.5,0.344886363636,0.0425860727814,0.0206648697215,0.0143755615454,0,0.5,1500
11,509,23,1,1,6,0,0,1,0,0,0,1000,33000,8600,0.350933075933,0.0578667953668,0.0255402750491,0.0098231827112,0,0.3,1400
13,658,19,17,0,8,0,0,0,0,0,0,639,6300,3469.5,0.47760189496,0.178564485829,0.0501519756839,0.0106382978723,0.5,0,955
11,347,18,1,1,5,0,0,0,0,0,0,0,0,0,0.356349206349,0.124541170635,0.0345821325648,0.0115273775216,0.4,0,1500
13,170,4,1,0,6,0,0,1,0,0,0,3200,14900,9050,0.421245421245,0.151098901099,0.0411764705882,0.00588235294118,0.1,0.2,1900
9,1144,10,2,0,10,0,0,0,0,0,1,985,4400,2361.66666667,0.432342190123,0.0801073784492,0.0402097902098,0.0236013986014,0.5,0,1300
13,533,7,3,1,4,0,0,0,1,0,0,859,3000,1929.5,0.453441017316,0.147814935065,0.0525328330206,0.015009380863,0.0333333333333,0.316666666667,1800
10,289,8,1,0,7,0,0,0,0,1,0,1400,6300,3233.33333333,0.429008838384,0.195577651515,0.0588235294118,0.0138408304498,0.5,0,1700
8,1124,22,1,0,10,0,0,1,0,0,0,1200,2000,1700,0.511600457065,0.17261553589,0.0622775800712,0.0195729537367,0,0.3,3800
10,1627,7,1,0,6,0,0,0,0,1,0,1000,4800,2900,0.476570074451,0.189884324613,0.0540872771973,0.0129071911494,0.5,0,7200
10,415,4,1,0,7,1,0,0,0,0,0,2000,2000,2000,0.503209109731,0.186775362319,0.0361445783133,0.00963855421687,0.5,0,1000
9,201,6,3,1,7,0,1,0,0,0,0,717,1300,1008.5,0.59853968254,0.190984126984,0.0497512437811,0.0199004975124,0.166666666667,0.333333333333,3000
15,284,6,2,0,10,0,1,0,0,0,0,1600,6600,4933.33333333,0.458539944904,0.0878271349862,0.0281690140845,0.0176056338028,0.5,0.5,2100
10,219,9,1,0,7,0,0,1,0,0,0,1200,83300,21850,0.715595238095,0.162857142857,0.0182648401826,0.00913242009132,0.5,0,1600
8,430,5,1,0,7,0,0,0,0,1,0,0,0,0,0.619972492785,0.131039862915,0.0837209302326,0.0186046511628,0.0454545454545,0.136363636364,6300
12,249,5,2,1,8,0,1,0,0,0,0,3100,3100,3100,0.48786976912,-0.00180375180375,0.0401606425703,0.0321285140562,0.118181818182,0.0878787878788,1600
9,507,12,1,0,7,0,0,1,0,0,0,0,0,0,0.289322556876,0.207982177397,0.0552268244576,0.0138067061144,0.216666666667,0.266666666667,2000
9,129,7,1,0,5,0,0,0,1,0,0,19100,19100,19100,0.263888888889,0.0194444444444,0.0387596899225,0.0077519379845,0,0.5,6800
11,0,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666667,0.333333333333,2900
12,361,4,1,0,3,0,0,0,0,1,0,1800,1800,1800,0.555952380952,-0.0270408163265,0.0193905817175,0.01108033241,0.5,0,4200
11,1037,16,1,1,6,0,0,1,0,0,0,0,0,0,0.488941197691,0.125715728716,0.0337512054002,0.00964320154291,0.5,0,1900
9,499,9,1,1,7,0,0,0,0,0,1,0,0,0,0.46391184573,0.185208142026,0.0480961923848,0.0120240480962,0.5,0.5,4300
9,553,4,1,0,5,0,0,1,0,0,0,17400,17400,17400,0.414570707071,0.0770833333333,0.0271247739602,0.0180831826401,0.5,0,2000
10,227,5,1,1,5,0,0,1,0,0,0,3100,3200,3150,0.370833333333,0.0375,0.0220264317181,0.0220264317181,0.5,0,980
13,262,6,1,0,4,0,0,1,0,0,0,3600,7100,5433.33333333,0.399404761905,0.145238095238,0.0381679389313,0.00763358778626,0.4,0.4,2500
8,184,24,21,0,7,0,0,0,0,0,0,1800,1800,1800,0.636796536797,-0.017766955267,0.0326086956522,0.0326086956522,0.5,0,9500
9,278,5,1,0,7,0,0,0,0,1,0,1900,1900,1900,0.465858843537,0.0284013605442,0.0179856115108,0.0143884892086,0.5,0,1300
8,326,13,1,0,10,1,0,0,0,0,0,3000,3000,3000,0.461111111111,-0.0272959183673,0.0245398773006,0.0245398773006,0.5,0,1100
7,279,11,10,0,8,0,0,0,0,0,0,7500,7500,7500,0.581140350877,0.122807017544,0.0322580645161,0,0.1,0.1,970
10,937,18,12,0,10,0,0,1,0,0,0,2300,2300,2300,0.491250163977,0.152593303161,0.0469583778015,0.0160085378869,0.0125,0.3,26700
10,947,13,1,0,9,0,0,0,0,0,1,0,0,0,0.33677134647,0.0529761904762,0.0179514255544,0.0168954593453,0.5,0,606
14,269,5,1,0,8,0,0,1,0,0,0,3900,3900,3900,0.358571428571,0.0611428571429,0.0334572490706,0.0371747211896,0.5,0,1800
11,1392,8,4,0,10,0,0,0,0,0,1,1800,6100,3233.33333333,0.455009720218,0.0920908239137,0.0452586206897,0.0265804597701,0.5,0,1300
10,730,7,5,0,6,0,0,0,0,0,1,901,901,901,0.425101010101,-0.031803030303,0.0205479452055,0.0246575342466,0.45,0.55,847
9,693,11,6,0,7,0,0,0,0,1,0,754,12400,4570.8,0.523949579832,0.203874883287,0.04329004329,0.010101010101,0.5,0,2800
10,648,9,16,0,7,0,0,0,0,1,0,839,3400,1507.8,0.462728354978,0.0779419191919,0.0385802469136,0.00925925925926,0,0.5,1000
13,1050,13,1,1,5,0,0,0,0,0,1,1100,1100,1100,0.351189026562,0.0394117076953,0.02,0.0180952380952,0.5,0,606
13,213,7,1,0,4,0,1,0,0,0,0,0,0,0,0.382142857143,0.0955357142857,0.0328638497653,0.0140845070423,0.05,0.1,593
11,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0.216666666667,0.266666666667,1800
14,445,4,1,1,6,0,0,0,0,0,1,0,0,0,0.46233974359,0.132808857809,0.0269662921348,0.0112359550562,0.5,0,1700
7,1058,7,1,0,7,0,0,0,1,0,0,8000,8000,8000,0.507229662698,0.191086647727,0.0850661625709,0.0160680529301,0,0.136363636364,2100
10,481,16,8,0,5,0,0,0,0,1,0,876,4100,2369,0.395759179093,0.103948212282,0.027027027027,0.016632016632,0.433333333333,0,1300
10,178,9,1,0,6,0,0,0,0,1,0,917,917,917,0.466666666667,0.161111111111,0.0337078651685,0.0112359550562,0.5,0,1200
10,2424,91,36,2,9,0,1,0,0,0,0,722,7600,2018.48717949,0.410134572406,0.115648689048,0.0280528052805,0.016501650165,0.5,0,575
14,130,3,1,1,7,0,1,0,0,0,0,14400,14400,14400,0.527232323232,0.0927171717172,0.0461538461538,0.0307692307692,0.122727272727,0.568181818182,2000
8,1462,16,11,2,6,0,1,0,0,0,0,807,4900,2369,0.421844317299,0.0405537013492,0.0424076607387,0.030779753762,0.1,0.1,990
9,1376,40,34,0,5,0,0,0,0,0,0,26700,26700,26700,0.557172907998,0.164643382507,0.0508720930233,0.0196220930233,0.5,0.5,2100
9,2134,71,41,0,7,0,0,0,1,0,0,309,53100,15477.25,0.561407733559,0.178945781782,0.0510777881912,0.0238987816307,0.5,0,1000
13,436,3,0,0,8,0,0,0,0,1,0,1600,4800,3200,0.307017797018,0.0890524290524,0.0389908256881,0.0183486238532,0.5,0,2600
11,1431,2,2,0,9,0,0,0,0,0,1,23600,23600,23600,0.472812272668,0.157272786901,0.0545073375262,0.0167714884696,0.5,0,15600
13,666,4,1,0,5,0,0,1,0,0,0,13400,13400,13400,0.451137110752,0.156779331779,0.0345345345345,0.00750750750751,0.2625,0.0625,924
10,199,7,1,0,8,0,0,0,0,1,0,5200,5200,5200,0.582256235828,0.152579365079,0.0552763819095,0.0150753768844,0.1,0.25,1600
10,257,5,1,0,4,0,1,0,0,0,0,4800,4800,4800,0.461051693405,0.110962566845,0.0350194552529,0.011673151751,0.5,0,2000
10,346,16,1,1,8,0,0,0,0,0,1,0,0,0,0.399583271135,0.0535882221227,0.0317919075145,0.0260115606936,0.5,0,5200
11,554,24,14,1,9,0,1,0,0,0,0,1000,6300,2716.66666667,0.525091575092,0.270924908425,0.028880866426,0.0108303249097,0.5,0,1400
10,198,2,0,1,6,0,1,0,0,0,0,3400,3400,3400,0.457142857143,0.246428571429,0.040404040404,0.00505050505051,0.5,0,4500
8,1513,17,1,15,6,0,1,0,0,0,0,451,1400,875.25,0.47172410653,0.121185923031,0.0383344348976,0.0145406477198,0.5,0,889
9,146,6,0,2,8,0,0,0,0,0,0,0,0,0,0.391861471861,0.323701298701,0.0684931506849,0,0.5,0,690
